0,1,2,3,4,5,6,7,8,9,10,11,12
-0.41936692921321594,0.28454826934046534,-1.2866362317171993,-0.2723290676792085,-0.14407485473245424,0.41326292045308594,-0.11989476721580808,0.140074983979562,-0.9818711878618682,-0.665949179488735,-1.457557967289602,0.44061589499909465,-1.0744989703439323
-0.41692666996409716,-0.4872401872268242,-0.5927943782429356,-0.2723290676792085,-0.7395303607434294,0.19408238743701492,0.36680342643262226,0.5566090495704016,-0.86702448858815,-0.9863533804386961,-0.3027944997494588,0.44061589499909465,-0.49195252491856634
-0.41692899512774567,-0.4872401872268242,-0.5927943782429356,-0.2723290676792085,-0.7395303607434294,1.2814455512310294,-0.2655489711543894,0.5566090495704016,-0.86702448858815,-0.9863533804386961,-0.3027944997494588,0.3960350740793775,-1.207532413409821
-0.4163384035610223,-0.4872401872268242,-1.3055856941020008,-0.2723290676792085,-0.8344580501074974,1.0152977611400866,-0.8090878297544613,1.076671135111991,-0.7521777893144317,-1.1050216030127558,0.11292034856499204,0.4157514076556653,-1.3601707849275255
-0.4120740534296418,-0.4872401872268242,-1.3055856941020008,-0.2723290676792085,-0.8344580501074974,1.2273620430842074,-0.5106743387583432,1.076671135111991,-0.7521777893144317,-1.1050216030127558,0.11292034856499204,0.44061589499909465,-1.0254866492143944
-0.4166313741807354,-0.4872401872268242,-1.3055856941020008,-0.2723290676792085,-0.8344580501074974,0.20689163936652477,-0.3508099685818516,1.076671135111991,-0.7521777893144317,-1.1050216030127558,0.11292034856499204,0.4101651131423839,-1.0422908736016645
-0.40983724599976823,0.048724018722682436,-0.47618230202877354,-0.2723290676792085,-0.26489191392308686,-0.38802695024852574,-0.07015918538312207,0.83841421947304,-0.522484390766995,-0.5769480125581902,-1.5037485059912084,0.426376320749554,-0.031236706300909193
-0.4032965606564894,0.048724018722682436,-0.47618230202877354,-0.2723290676792085,-0.26489191392308686,-0.16030691594611393,0.9778405746627677,1.0236248973665838,-0.522484390766995,-0.5769480125581902,-1.5037485059912084,0.44061589499909465,0.9097998593862203
-0.3955433024705089,0.048724018722682436,-0.47618230202877354,-0.2723290676792085,-0.26489191392308686,-0.9302852819311423,1.1163896954823942,1.0861216286763025,-0.522484390766995,-0.5769480125581902,-1.5037485059912084,0.3281232584277199,2.419379350175991
-0.4003331395864543,0.048724018722682436,-0.47618230202877354,-0.2723290676792085,-0.26489191392308686,-0.3994129519636463,0.6154813355960537,1.3283202074601679,-0.522484390766995,-0.5769480125581902,-1.5037485059912084,0.3289995399199992,0.6227276927703553
-0.3939563782803959,0.048724018722682436,-0.47618230202877354,-0.2723290676792085,-0.26489191392308686,0.13145937800385102,0.9138948265921712,1.211779950139461,-0.522484390766995,-0.5769480125581902,-1.5037485059912084,0.3926394832967946,1.0918456235816474
-0.4064448322365817,0.048724018722682436,-0.47618230202877354,-0.2723290676792085,-0.26489191392308686,-0.3922967008916948,0.5089050888117259,1.1547920492491397,-0.522484390766995,-0.5769480125581902,-1.5037485059912084,0.44061589499909465,0.08639286440998199
-0.40919898857825027,0.048724018722682436,-0.47618230202877354,-0.2723290676792085,-0.26489191392308686,-0.5630867266185037,-1.0506606557989375,0.7863652699932131,-0.522484390766995,-0.5769480125581902,-1.5037485059912084,0.3705133756167386,0.4280787602844757
-0.34688692796163834,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.4776917137550999,-0.24068118023804644,0.4333252239776731,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.44061589499909465,-0.6151835037585477
-0.34593361086574625,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.2684739322397589,0.5657457537633672,0.3166899868221492,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.25572050012812986,-0.3351130973040448
-0.3471624598539876,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.6413654884099586,-0.42896588289035875,0.33411878651110566,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.4265953911226237,-0.5857761110808247
-0.29757369472206163,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.49761721675656123,-1.3952571870682642,0.33411878651110566,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.3305330325314887,-0.8504426451803301
-0.3289320142677886,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.4193384549651064,0.4662745900979947,0.21981055530860327,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.32943768066613915,0.2824421489281341
-0.326780075311086,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-1.179354069449405,-1.1359216532263996,0.000692076385318118,-0.6373310900407133,-0.6006816570730021,1.175302738701924,-0.741378302899354,-0.1348627566890753
-0.3357214921214588,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.7936532613496953,0.032864519841728314,0.000692076385318118,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.37544245901081036,-0.1922771900122484
-0.2745708507472812,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-1.0171035450089367,1.0488914058523195,0.0013569352290384589,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.21793086077357848,1.1716656894211808
-0.3210450591720184,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.45491971032485873,0.7327152070588142,0.10317531815307898,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.39274901848332944,0.16481257821724288
-0.2768169588317488,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.20300442237781519,0.821528746045754,0.08636388739043438,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.44061589499909465,0.8495847219985022
-0.3051886056709554,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.6712537429121499,1.1163896954823942,0.14254445968480942,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.41476559097685123,1.012025557742114
-0.33287781697932234,-0.4872401872268242,-0.4368257263064938,-0.2723290676792085,-0.14407485473245424,-0.513272969114851,0.906789743473216,0.28710376827659095,-0.6373310900407133,-0.6006816570730021,1.175302738701924,0.41246535205961726,0.5106995301885541
